-7.164433956146240234e+00,3.337477892637252808e-02,-9.666337817907333374e-02,1.038022232055664062e+01
-7.186411380767822266e+00,6.126796454191207886e-02,-2.224597707390785217e-02,4.593190765380859375e+01
-7.190441131591796875e+00,-3.712435439229011536e-02,4.083326086401939392e-02,8.855881500244140625e+01
-7.199695110321044922e+00,3.311685984954237938e-03,-2.338521368801593781e-02,4.364167022705078125e+01
-7.151771068572998047e+00,7.877227663993835449e-02,-8.820024132728576660e-02,1.137948131561279297e+01
-7.029118537902832031e+00,-9.450022876262664795e-02,-1.988306641578674316e-01,5.056646347045898438e+00
-7.128852367401123047e+00,-1.059745475649833679e-01,9.441487491130828857e-02,3.758349990844726562e+01
-7.054975032806396484e+00,1.977607905864715576e-01,-4.279891401529312134e-02,1.664755058288574219e+01
-7.006980419158935547e+00,2.298306226730346680e-01,-3.942922130227088928e-02,1.643676567077636719e+01
-7.175769329071044922e+00,-1.337213325314223766e-03,-8.534886687994003296e-02,1.176141166687011719e+01
-7.067301273345947266e+00,-1.881151795387268066e-01,-4.587583988904953003e-02,1.755431556701660156e+01
-6.997987747192382812e+00,-2.264419347047805786e-01,-7.568259537220001221e-02,1.306576347351074219e+01
-6.975866317749023438e+00,2.411562502384185791e-01,-7.112497836351394653e-02,1.412381172180175781e+01
-7.061751365661621094e+00,1.637340933084487915e-01,-1.114124283194541931e-01,9.003141403198242188e+00
-7.195655345916748047e+00,-2.892729453742504120e-02,-2.915376797318458557e-02,3.483869552612304688e+01
-7.070251464843750000e+00,-1.423572306521236897e-03,-1.919179409742355347e-01,5.237029075622558594e+00
-6.960555076599121094e+00,2.507779598236083984e-01,-6.796780228614807129e-02,1.478381347656250000e+01
-7.194000720977783203e+00,4.334368184208869934e-02,-1.587544754147529602e-02,6.503591918945312500e+01
-7.107259273529052734e+00,-9.712082892656326294e-02,1.292563825845718384e-01,3.765769577026367188e+01
-7.041078567504882812e+00,-2.780078351497650146e-02,-2.103644907474517822e-01,4.782481193542480469e+00
-7.145717620849609375e+00,-1.226256862282752991e-01,-2.303405106067657471e-02,2.974583244323730469e+01
-7.149438858032226562e+00,1.175645366311073303e-01,-2.685473859310150146e-02,2.852238464355468750e+01
-7.152503967285156250e+00,-9.845296293497085571e-02,-6.362457573413848877e-02,1.580376720428466797e+01
-7.102204322814941406e+00,-8.365101367235183716e-02,-1.445765793323516846e-01,6.940029144287109375e+00
-7.074769020080566406e+00,1.025421246886253357e-01,-1.584454476833343506e-01,6.334813594818115234e+00
-7.156729698181152344e+00,-8.629102259874343872e-02,-7.161760330200195312e-02,1.402876091003417969e+01
-7.083171367645263672e+00,1.814594268798828125e-01,-8.131254464387893677e-03,1.705385398864746094e+01
-7.199997901916503906e+00,-1.917116343975067139e-02,-9.325603954493999481e-03,7.895015716552734375e+01
-7.118816852569580078e+00,-1.030306667089462280e-01,-1.122703403234481812e-01,8.934615135192871094e+00
-7.132955551147460938e+00,1.322334706783294678e-01,-4.089502990245819092e-02,2.469807624816894531e+01
-7.192672729492187500e+00,-4.964555799961090088e-02,2.977681811898946762e-03,4.637771987915039062e+01
-6.987985610961914062e+00,2.306194454431533813e-01,-8.162469416856765747e-02,1.229828357696533203e+01
-7.106264591217041016e+00,-1.322099566459655762e-01,-9.606651961803436279e-02,1.044436645507812500e+01
-7.198888301849365234e+00,7.364813238382339478e-03,-2.705935575067996979e-02,3.759186172485351562e+01
-7.193995952606201172e+00,-2.990410476922988892e-02,3.423123806715011597e-02,8.816400146484375000e+01
-6.972423076629638672e+00,2.361629754304885864e-01,9.085009992122650146e-02,3.903352355957031250e+01
-7.103193283081054688e+00,-1.567094773054122925e-01,5.275328829884529114e-02,8.173513031005859375e+01
-7.196222782135009766e+00,-1.035801018588244915e-03,-3.926312178373336792e-02,2.574190139770507812e+01
-6.963566780090332031e+00,3.452669770922511816e-04,-2.584649622440338135e-01,3.905199289321899414e+00
-7.122781276702880859e+00,1.427557319402694702e-01,3.888069093227386475e-02,5.649409484863281250e+01
-7.185287475585937500e+00,-3.216685727238655090e-02,-5.977529287338256836e-02,1.683043861389160156e+01
-7.186748981475830078e+00,3.652044013142585754e-02,-5.349328368902206421e-02,1.882562065124511719e+01
-7.191644191741943359e+00,-5.191543325781822205e-02,7.603148464113473892e-03,5.334859848022460938e+01
-7.062386512756347656e+00,-7.044903188943862915e-02,1.834129542112350464e-01,3.840996551513671875e+01
-7.083665847778320312e+00,-1.619445858523249626e-03,-1.818566322326660156e-01,5.524203300476074219e+00
-7.186733722686767578e+00,-5.982187762856483459e-02,2.279925346374511719e-02,3.813484191894531250e+01
-6.962051868438720703e+00,1.125979721546173096e-01,-2.339997142553329468e-01,4.305746555328369141e+00
-7.174206256866455078e+00,5.105604603886604309e-02,-7.142768055200576782e-02,1.406660652160644531e+01
-6.959095954895019531e+00,2.601688206195831299e-01,6.148165091872215271e-03,1.709126853942871094e+01
-7.116061210632324219e+00,-1.171573027968406677e-01,-1.012412384152412415e-01,9.909367561340332031e+00
-7.190673828125000000e+00,3.635682910680770874e-02,-4.204243421554565430e-02,2.401791000366210938e+01
-7.115291595458984375e+00,-1.052269712090492249e-01,-1.146151646971702576e-01,8.751699447631835938e+00
