-7.986777782440185547e+00,2.283347696065902710e-01,9.332125633955001831e-02,3.844704818725585938e+01
-8.231661796569824219e+00,4.312386736273765564e-03,-3.113124519586563110e-02,3.191679382324218750e+01
-8.197855949401855469e+00,-2.441406948491930962e-03,-9.610686451196670532e-02,1.036291599273681641e+01
-8.103034019470214844e+00,-8.879569172859191895e-02,-1.567306816577911377e-01,6.371944904327392578e+00
-8.141559600830078125e+00,1.458035558462142944e-01,-4.090680927038192749e-02,2.430109977722167969e+01
-8.191275596618652344e+00,-7.998249679803848267e-02,6.602001935243606567e-02,2.424415206909179688e+01
-8.152454376220703125e+00,-1.251197457313537598e-01,-6.816334277391433716e-02,1.406075191497802734e+01
-8.230047225952148438e+00,2.317716740071773529e-02,-2.901686355471611023e-02,3.423820495605468750e+01
-8.114942550659179688e+00,-0.000000000000000000e+00,-1.717181801795959473e-01,5.820727825164794922e+00
-8.133284568786621094e+00,-1.578188538551330566e-01,1.350217033177614212e-03,1.271526908874511719e+01
-8.164320945739746094e+00,-9.618062525987625122e-03,-1.316561102867126465e-01,7.575943946838378906e+00
-8.210307121276855469e+00,6.143031641840934753e-02,-4.916720837354660034e-02,2.022436523437500000e+01
-8.047275543212890625e+00,2.136250436305999756e-01,-1.743932254612445831e-02,1.806477165222167969e+01
-8.154006004333496094e+00,-6.883613765239715576e-02,-1.233642920851707458e-01,8.082122802734375000e+00
-8.195624351501464844e+00,7.018859684467315674e-02,-6.966210901737213135e-02,1.428388404846191406e+01
-8.203101158142089844e+00,8.476010710000991821e-02,-2.730351500213146210e-02,3.638286209106445312e+01
-8.117743492126464844e+00,-1.666012704372406006e-01,-3.115963563323020935e-02,1.257878494262695312e+01
-8.099286079406738281e+00,-1.799391955137252808e-02,-1.816447228193283081e-01,5.505939960479736328e+00
-8.129309654235839844e+00,-1.526695042848587036e-01,-5.120131000876426697e-02,1.252613544464111328e+01
-8.212181091308593750e+00,-6.487379968166351318e-02,-3.896415978670120239e-02,2.551034164428710938e+01
-8.034900665283203125e+00,-2.110325396060943604e-01,-6.724523007869720459e-02,9.973590850830078125e+00
-8.167546272277832031e+00,1.178168281912803650e-01,5.163173377513885498e-02,7.271639251708984375e+01
-8.222795486450195312e+00,1.650813780725002289e-02,-5.369094386696815491e-02,1.852317237854003906e+01
-8.178429603576660156e+00,-6.403759587556123734e-03,-1.180717945098876953e-01,8.442454338073730469e+00
-8.102176666259765625e+00,-7.814793288707733154e-02,1.623324602842330933e-01,2.481470489501953125e+01
-8.095852851867675781e+00,-8.303669095039367676e-02,1.646669954061508179e-01,2.480461120605468750e+01
-8.183549880981445312e+00,7.106700539588928223e-02,-8.764570206403732300e-02,1.135989379882812500e+01
-8.086448669433593750e+00,-1.905931085348129272e-01,3.635596251115202904e-03,1.246595764160156250e+01
-8.233918190002441406e+00,-2.050235867500305176e-02,3.799778933171182871e-04,7.957537078857421875e+01
-8.231175422668457031e+00,-2.703987993299961090e-02,-1.916456595063209534e-02,5.179452896118164062e+01
-8.013571739196777344e+00,7.630611211061477661e-02,-2.204069793224334717e-01,4.549664497375488281e+00
-8.230971336364746094e+00,-3.349424153566360474e-02,3.576903371140360832e-03,6.183434295654296875e+01
-7.966995716094970703e+00,2.160095721483230591e-01,-1.390295922756195068e-01,7.176729679107666016e+00
-8.093379020690917969e+00,1.140825822949409485e-01,-1.477164179086685181e-01,6.757582187652587891e+00
-8.207268714904785156e+00,-8.091334253549575806e-02,-1.899250224232673645e-02,3.359756469726562500e+01
-8.069967269897460938e+00,-2.007375061511993408e-01,8.323758840560913086e-03,1.239181518554687500e+01
-8.154933929443359375e+00,1.188880056142807007e-01,-7.464966177940368652e-02,1.333175277709960938e+01
-7.991189956665039062e+00,-1.319456398487091064e-01,2.058552652597427368e-01,2.438208770751953125e+01
-8.234978675842285156e+00,4.809017293155193329e-03,-1.216057687997817993e-02,8.151374816894531250e+01
-8.132489204406738281e+00,-1.136834248900413513e-01,1.103035286068916321e-01,2.405292129516601562e+01
-8.108534812927246094e+00,-1.759099513292312622e-01,1.677278662100434303e-03,1.249249744415283203e+01
-8.022597312927246094e+00,-1.231052204966545105e-01,-1.926401108503341675e-01,5.195326328277587891e+00
-8.037497520446777344e+00,1.106810197234153748e-01,-1.905998140573501587e-01,5.250243186950683594e+00
-8.083867073059082031e+00,-1.134893745183944702e-01,-1.558505892753601074e-01,6.407626152038574219e+00
-8.179451942443847656e+00,-1.034430563449859619e-01,5.422640591859817505e-02,2.397186470031738281e+01
-8.199262619018554688e+00,9.111003577709197998e-02,2.306698262691497803e-02,4.021889495849609375e+01
-8.020324707031250000e+00,1.803476363420486450e-01,-1.424895524978637695e-01,7.003639221191406250e+00
-8.226523399353027344e+00,-2.722443640232086182e-02,-3.872026875615119934e-02,2.567071723937988281e+01
-8.084446907043457031e+00,-1.859646886587142944e-01,-4.798528552055358887e-02,1.246807861328125000e+01
-8.078948020935058594e+00,-1.946861892938613892e-01,-1.687680743634700775e-02,1.271878719329833984e+01
